dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1563152400,2019-07-15 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.04,32.8,25.4,28.33,1008,,,89,1,150,,,,,75,721,Haze,haze,50d
1563156000,2019-07-15 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.83,34.31,26.76,30,1008,,,78,1,90,0.5,,,,90,500,Rain,light rain,10d
1563159600,2019-07-15 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.84,34.32,27.06,30,1007,,,78,1,90,0.5,,,,90,500,Rain,light rain,10d
1563163200,2019-07-15 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.08,34.7,27.14,30,1007,,,78,1,90,0.5,,,,90,500,Rain,light rain,10d
1563166800,2019-07-15 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.55,34.08,27.36,30.4,1007,,,73,2,270,,,,,90,721,Haze,haze,50d
1563170400,2019-07-15 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.57,34.11,27.56,30.4,1006,,,73,2,270,,,,,90,721,Haze,haze,50d
1563174000,2019-07-15 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.06,31.77,26,30.4,1006,,,73,2,270,,,,,90,721,Haze,haze,50d
1563177600,2019-07-15 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.19,33.04,26.91,29.44,1006,,,76,1,130,,1,,,90,500,Rain,light rain,10d
1563181200,2019-07-15 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.13,32.95,27.09,28.56,1006,,,76,1,130,,1,,,90,500,Rain,light rain,10d
1563184800,2019-07-15 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.07,32.86,26.45,28.5,1005,,,76,1,130,,1,,,90,500,Rain,light rain,10d
1563188400,2019-07-15 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.82,33.21,26.07,28.5,1006,,,82,1,180,,,,,90,804,Clouds,overcast clouds,04n
1563192000,2019-07-15 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.81,33.19,26.05,28.5,1007,,,82,1,180,,,,,90,804,Clouds,overcast clouds,04n
1563195600,2019-07-15 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.69,33,26.08,28.5,1007,,,82,1,180,,,,,90,804,Clouds,overcast clouds,04n
1563199200,2019-07-15 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.64,33.17,25.7,29.44,1007,,,84,1,320,,0.9,,,40,500,Rain,light rain,10n
1563202800,2019-07-15 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.39,32.77,25.7,28.4,1007,,,84,1,320,,0.9,,,40,500,Rain,light rain,10n
1563206400,2019-07-15 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.16,32.4,25.63,28.4,1007,,,84,1,320,,0.9,,,40,500,Rain,light rain,10n
1563210000,2019-07-15 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.29,30.64,25,27.78,1006,,,87,2.05,262,0.3,,,,40,520,Rain,light intensity shower rain,09n
1563213600,2019-07-15 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.9,29.63,24.44,26.8,1005,,,87,2.62,262,0.25,,,,40,520,Rain,light intensity shower rain,09n
1563217200,2019-07-15 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.58,29.04,24.44,26.8,1005,,,87,2.75,263,0.12,,,,40,520,Rain,light intensity shower rain,09n
1563220800,2019-07-15 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.67,29.1,24.44,27.3,1005,,,90,3.33,266,,10,,,90,501,Rain,moderate rain,10n
1563220800,2019-07-15 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.67,29.1,24.44,27.3,1005,,,90,3.33,266,,10,,,90,721,Haze,haze,50n
1563224400,2019-07-15 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.77,29.29,24.44,27.3,1005,,,90,3.28,268,,10,,,90,501,Rain,moderate rain,10n
1563224400,2019-07-15 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.77,29.29,24.44,27.3,1005,,,90,3.28,268,,10,,,90,721,Haze,haze,50n
1563228000,2019-07-15 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.76,29.76,24.44,27.3,1005,,,90,2.59,274,,10,,,90,501,Rain,moderate rain,10d
1563228000,2019-07-15 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.76,29.76,24.44,27.3,1005,,,90,2.59,274,,10,,,90,721,Haze,haze,50d
1563231600,2019-07-15 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.99,31.24,24.44,27.8,1006,,,90,1,40,0.3,,,,90,520,Rain,light intensity shower rain,09d
1563235200,2019-07-16 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.32,31.76,25,27.8,1006,,,90,1,40,0.3,,,,90,520,Rain,light intensity shower rain,09d
1563238800,2019-07-16 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.82,32.56,25.6,27.8,1006,,,90,1,40,0.12,,,,90,520,Rain,light intensity shower rain,09d
1563242400,2019-07-16 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.55,34.5,26.76,29.5,1005,,,83,1,240,,,,,90,804,Clouds,overcast clouds,04d
1563246000,2019-07-16 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.4,34.26,26.73,29.5,1004,,,83,1,240,,,,,90,804,Clouds,overcast clouds,04d
1563249600,2019-07-16 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.64,34.65,26.21,29.5,1004,,,83,1,240,,,,,90,804,Clouds,overcast clouds,04d
1563253200,2019-07-16 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.91,31.86,26.12,29.5,1004,,,78,4.68,260,0.97,,,,90,520,Rain,light intensity shower rain,09d
1563256800,2019-07-16 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.88,32.12,26.57,29.5,1003,,,78,4.24,264,0.67,,,,90,520,Rain,light intensity shower rain,09d
1563260400,2019-07-16 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.95,32.31,26.69,29.5,1003,,,78,4.13,265,0.9,,,,90,520,Rain,light intensity shower rain,09d
1563264000,2019-07-16 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.71,32.9,26.44,29.44,1003,,,74,2,260,,0.2,,,90,520,Rain,light intensity shower rain,09d
1563267600,2019-07-16 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.63,32.77,26.14,29.44,1002,,,74,2,260,,0.2,,,90,520,Rain,light intensity shower rain,09d
1563271200,2019-07-16 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.28,32.23,25.97,29,1002,,,74,2,260,,0.2,,,90,520,Rain,light intensity shower rain,09d
1563274800,2019-07-16 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.04,31.66,25.6,29.44,1004,,,78,3,280,,,,,90,804,Clouds,overcast clouds,04n
1563278400,2019-07-16 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.9,31.44,25.56,28.5,1003,,,78,3,280,2.79,,,,90,501,Rain,moderate rain,10n
1563282000,2019-07-16 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.02,31.63,25.31,29,1003,,,78,3,280,,,,,90,804,Clouds,overcast clouds,04n
1563285600,2019-07-16 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.25,32.9,25.07,29.44,1004,,,87,1,320,,8,,,90,501,Rain,moderate rain,10n
1563289200,2019-07-16 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.82,30.64,24.85,26.6,1003,,,87,1,320,0.51,8,,,90,500,Rain,light rain,10n
1563292800,2019-07-16 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.81,30.62,24.44,28.4,1003,,,87,1,320,,8,,,90,501,Rain,moderate rain,10n
1563296400,2019-07-16 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.59,28.88,24.41,26.9,1002,,,87,3,230,1.17,,,,90,500,Rain,light rain,10n
1563300000,2019-07-16 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.68,29.02,23.89,26.9,1001,,,87,3,230,1.21,,,,90,500,Rain,light rain,10n
1563303600,2019-07-16 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.4,28.59,23.89,26.9,1001,,,87,3,230,2.64,,,,90,500,Rain,light rain,10n
1563307200,2019-07-16 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.98,27.58,24.35,26.8,1001,,,90,6.2,248,,1.25,,,90,500,Rain,light rain,10n
1563310800,2019-07-16 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.67,27.03,24.42,26.8,1001,,,90,6.29,247,,1.25,,,90,500,Rain,light rain,10n
1563314400,2019-07-16 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,25.47,26.69,21.2,26.8,1001,,,90,6.32,245,0.25,1.25,,,90,500,Rain,light rain,10d
1563318000,2019-07-16 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.04,30.62,24.44,27.5,1002,,,90,2,230,2.3,,,,90,500,Rain,light rain,10d
1563321600,2019-07-17 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.23,30.92,25,27.5,1002,,,90,2,230,0.25,,,,90,500,Rain,light rain,10d
1563325200,2019-07-17 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.56,31.45,25.32,27.5,1002,,,90,2,230,4.32,,,,90,502,Rain,heavy intensity rain,10d
1563328800,2019-07-17 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.94,33.03,25.33,29,1002,,,79,1,180,,1.4,,,90,500,Rain,light rain,10d
1563328800,2019-07-17 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.94,33.03,25.33,29,1002,,,79,1,180,,1.4,,,90,721,Haze,haze,50d
1563332400,2019-07-17 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.99,33.11,25.53,29.44,1002,,,79,1,180,,1.4,,,90,500,Rain,light rain,10d
1563332400,2019-07-17 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.99,33.11,25.53,29.44,1002,,,79,1,180,,1.4,,,90,721,Haze,haze,50d
1563336000,2019-07-17 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.96,33.06,26.21,29,1002,,,79,1,180,,1.4,,,90,500,Rain,light rain,10d
1563336000,2019-07-17 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.96,33.06,26.21,29,1002,,,79,1,180,,1.4,,,90,721,Haze,haze,50d
1563339600,2019-07-17 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.11,31.63,25.78,29.5,1002,,,84,2,180,1.52,,,,90,520,Rain,light intensity shower rain,09d
1563343200,2019-07-17 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.52,32.28,25.62,29.5,1002,,,84,2,180,2.64,,,,90,520,Rain,light intensity shower rain,09d
1563346800,2019-07-17 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.64,32.47,25.45,29.5,1001,,,84,2,180,2,,,,90,520,Rain,light intensity shower rain,09d
1563350400,2019-07-17 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.82,31.19,25.61,28.89,1001,,,77,3,200,,,,,90,721,Haze,haze,50d
1563354000,2019-07-17 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.68,30.98,25.45,28.33,1001,,,77,3,200,,,,,90,721,Haze,haze,50d
1563357600,2019-07-17 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.25,30.31,25.33,28,1001,,,77,3,200,,,,,90,721,Haze,haze,50d
1563361200,2019-07-17 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.99,31.9,25.65,28.1,1002,,,82,1,150,,,,,40,721,Haze,haze,50n
1563364800,2019-07-17 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.05,32,25.49,29.44,1004,,,82,1,150,,,,,40,721,Haze,haze,50n
1563368400,2019-07-17 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.13,32.12,25.7,28.33,1003,,,82,1,150,,,,,40,721,Haze,haze,50n
1563372000,2019-07-17 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.17,31.37,25.26,29.44,1004,,,81,2,200,,,,,40,721,Haze,haze,50n
1563375600,2019-07-17 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.67,30.59,25.35,28.4,1003,,,81,2,200,0.51,,,,40,500,Rain,light rain,10n
1563375600,2019-07-17 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.67,30.59,25.35,28.4,1003,,,81,2,200,0.51,,,,40,721,Haze,haze,50n
1563379200,2019-07-17 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.97,31.05,25.25,29.44,1004,,,81,2,200,,,,,40,721,Haze,haze,50n
1563382800,2019-07-17 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.44,31.25,25.31,27.6,1003,,,90,2,200,0.51,,,,90,500,Rain,light rain,10n
1563382800,2019-07-17 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.44,31.25,25.31,27.6,1003,,,90,2,200,0.51,,,,90,721,Haze,haze,50n
1563386400,2019-07-17 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.67,31.62,25.31,27.6,1003,,,90,2,200,,,,,90,721,Haze,haze,50n
1563390000,2019-07-17 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.65,31.59,25.33,27.6,1003,,,90,2,200,1.52,,,,90,501,Rain,moderate rain,10n
1563390000,2019-07-17 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.65,31.59,25.33,27.6,1003,,,90,2,200,1.52,,,,90,721,Haze,haze,50n
1563393600,2019-07-17 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.84,31.43,25.17,28.5,1002,,,86,2,270,,0.55,,,90,520,Rain,light intensity shower rain,09n
1563397200,2019-07-17 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.14,31.91,25.2,29.44,1003,,,86,2,270,,0.55,,,90,520,Rain,light intensity shower rain,09n
1563400800,2019-07-17 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.94,31.59,25.5,29.44,1004,,,86,2,270,,0.55,,,90,520,Rain,light intensity shower rain,09d
1563404400,2019-07-17 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.44,31.37,25.66,27.22,1004,,,91,2,240,0.28,,,,90,501,Rain,moderate rain,10d
1563408000,2019-07-18 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.29,31.13,25.56,27.43,1004,,,91,2,240,1.52,,,,90,501,Rain,moderate rain,10d
1563411600,2019-07-18 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.98,32.24,26.11,29.3,1004,,,91,2,240,0.65,,,,90,501,Rain,moderate rain,10d
1563415200,2019-07-18 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.29,32.05,27,29.8,1005,,,78,3,230,,1.75,,,90,500,Rain,light rain,10d
1563415200,2019-07-18 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.29,32.05,27,29.8,1005,,,78,3,230,,1.75,,,90,721,Haze,haze,50d
1563418800,2019-07-18 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.74,32.76,26.98,30,1005,,,78,3,230,,1.75,,,90,500,Rain,light rain,10d
1563418800,2019-07-18 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.74,32.76,26.98,30,1005,,,78,3,230,,1.75,,,90,721,Haze,haze,50d
1563422400,2019-07-18 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.53,34.03,27.38,30.56,1005,,,78,3,230,,1.75,,,90,500,Rain,light rain,10d
1563422400,2019-07-18 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.53,34.03,27.38,30.56,1005,,,78,3,230,,1.75,,,90,721,Haze,haze,50d
1563426000,2019-07-18 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.92,34.54,27.62,31.11,1004,,,84,2,230,0.41,,,,90,500,Rain,light rain,10d
1563429600,2019-07-18 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.19,33.35,27.77,29.6,1004,,,84,2,230,3.81,,,,90,501,Rain,moderate rain,10d
1563433200,2019-07-18 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.05,34.75,27.58,31,1004,,,84,2,230,0.53,,,,90,500,Rain,light rain,10d
1563436800,2019-07-18 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.7,32.75,27.55,29.44,1004,,,73,2,210,,,,,75,803,Clouds,broken clouds,04d
1563440400,2019-07-18 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.5,32.44,27.37,29.2,1004,,,73,2,210,,,,,75,803,Clouds,broken clouds,04d
1563444000,2019-07-18 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.51,30.93,25.96,29.2,1004,,,73,2,210,3.05,,,,75,501,Rain,moderate rain,10d
1563447600,2019-07-18 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.94,31.24,26,28.3,1006,,,83,2,240,,,,,75,803,Clouds,broken clouds,04n
1563451200,2019-07-18 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.91,31.19,25.56,28.3,1006,,,83,2,240,,,,,75,803,Clouds,broken clouds,04n
1563454800,2019-07-18 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.94,31.24,26.11,28.3,1007,,,83,2,240,,,,,75,803,Clouds,broken clouds,04n
1563458400,2019-07-18 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.96,32.32,26.04,27.78,1008,,,86,1,180,,,,,75,721,Haze,haze,50n
1563462000,2019-07-18 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.01,32.4,26.09,27.78,1008,,,86,1,180,,,,,75,721,Haze,haze,50n
1563465600,2019-07-18 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.88,32.2,26,27.6,1008,,,86,1,180,,,,,75,721,Haze,haze,50n
1563469200,2019-07-18 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.13,29.85,25.92,29.44,1007,,,85,4.75,230,,,,,40,721,Haze,haze,50n
1563472800,2019-07-18 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.85,29.13,25.75,27.9,1007,,,85,5.14,231,,,,,40,721,Haze,haze,50n
1563476400,2019-07-18 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.76,28.86,25.61,27.9,1006,,,85,5.33,225,1.27,,,,40,501,Rain,moderate rain,10n
1563476400,2019-07-18 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.76,28.86,25.61,27.9,1006,,,85,5.33,225,1.27,,,,40,721,Haze,haze,50n
1563480000,2019-07-18 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.12,31.44,25.14,28.1,1007,,,90,1,180,,5,,,75,520,Rain,light intensity shower rain,09n
1563483600,2019-07-18 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.1,31.41,25,28.1,1007,,,90,1,180,,5,,,75,520,Rain,light intensity shower rain,09n
1563487200,2019-07-18 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.14,31.48,25,28.1,1007,,,90,1,180,,5,,,75,520,Rain,light intensity shower rain,09d
1563490800,2019-07-18 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.12,30.5,25.56,29.44,1008,,,85,3.8,232,,,,,40,802,Clouds,scattered clouds,03d
1563494400,2019-07-19 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.6,30.92,26.4,29.44,1008,,,85,4.3,218,,,,,40,802,Clouds,scattered clouds,03d
1563498000,2019-07-19 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.23,32.36,26.4,30,1008,,,85,3.68,213,,,,,40,802,Clouds,scattered clouds,03d
1563501600,2019-07-19 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.44,35.9,27.89,32.4,1008,,,71,1,180,,1,,,75,500,Rain,light rain,10d
1563501600,2019-07-19 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.44,35.9,27.89,32.4,1008,,,71,1,180,,1,,,75,721,Haze,haze,50d
1563505200,2019-07-19 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.83,34.94,28,32.4,1008,,,71,1,180,,1,,,75,500,Rain,light rain,10d
1563505200,2019-07-19 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.83,34.94,28,32.4,1008,,,71,1,180,,1,,,75,721,Haze,haze,50d
1563508800,2019-07-19 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.84,36.53,28,33.33,1007,,,71,1,180,,1,,,75,500,Rain,light rain,10d
1563508800,2019-07-19 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.84,36.53,28,33.33,1007,,,71,1,180,,1,,,75,721,Haze,haze,50d
1563512400,2019-07-19 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.93,36.19,29.18,33.33,1007,,,62,2,180,,,,,20,721,Haze,haze,50d
1563516000,2019-07-19 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.99,36.28,29.28,33.89,1007,,,62,2,180,,,,,20,721,Haze,haze,50d
1563519600,2019-07-19 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.82,36.02,28.79,32.78,1007,,,62,2,180,,,,,20,721,Haze,haze,50d
1563523200,2019-07-19 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.32,35.5,28.63,32.6,1007,,,59,1,280,,,,,40,721,Haze,haze,50d
1563526800,2019-07-19 09:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.85,34.79,28.31,32.6,1007,,,59,1,280,,,,,40,721,Haze,haze,50d
1563530400,2019-07-19 10:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.47,34.23,27.96,32.6,1007,,,59,1,280,,,,,40,721,Haze,haze,50d
1563534000,2019-07-19 11:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.12,34.64,27.62,29.7,1008,,,77,1,230,,,,,20,721,Haze,haze,50n
1563537600,2019-07-19 12:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.04,34.51,27.49,29.7,1009,,,77,1,230,,,,,20,721,Haze,haze,50n
1563541200,2019-07-19 13:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.93,34.33,27.1,29.7,1009,,,77,1,230,,,,,20,721,Haze,haze,50n
1563544800,2019-07-19 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.45,33.58,26.74,29,1010,,,77,1,100,,1,,,40,500,Rain,light rain,10n
1563544800,2019-07-19 14:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.45,33.58,26.74,29,1010,,,77,1,100,,1,,,40,721,Haze,haze,50n
1563548400,2019-07-19 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.12,33.06,26.66,29,1010,,,77,1,100,,1,,,40,500,Rain,light rain,10n
1563548400,2019-07-19 15:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.12,33.06,26.66,29,1010,,,77,1,100,,1,,,40,721,Haze,haze,50n
1563552000,2019-07-19 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.09,33.01,26.41,29,1010,,,77,1,100,,1,,,40,500,Rain,light rain,10n
1563552000,2019-07-19 16:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.09,33.01,26.41,29,1010,,,77,1,100,,1,,,40,721,Haze,haze,50n
1563555600,2019-07-19 17:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.52,33.58,25.86,28.3,1009,,,89,1,320,,,,,40,802,Clouds,scattered clouds,03n
1563559200,2019-07-19 18:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.43,33.43,25.99,28.3,1009,,,89,1,320,,,,,40,802,Clouds,scattered clouds,03n
1563562800,2019-07-19 19:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,27.37,33.34,25.76,28.3,1009,,,89,1,320,,,,,40,802,Clouds,scattered clouds,03n
1563566400,2019-07-19 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.45,32.42,25.22,27,1009,,,94,1,10,,7,,,40,501,Rain,moderate rain,10n
1563566400,2019-07-19 20:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.45,32.42,25.22,27,1009,,,94,1,10,,7,,,40,721,Haze,haze,50n
1563570000,2019-07-19 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.42,32.38,24.91,27,1009,,,94,1,10,,7,,,40,501,Rain,moderate rain,10n
1563570000,2019-07-19 21:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.42,32.38,24.91,27,1009,,,94,1,10,,7,,,40,721,Haze,haze,50n
1563573600,2019-07-19 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.55,32.59,25.6,27.76,1009,,,94,1,10,,7,,,40,501,Rain,moderate rain,10d
1563573600,2019-07-19 22:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,26.55,32.59,25.6,27.76,1009,,,94,1,10,,7,,,40,721,Haze,haze,50d
1563577200,2019-07-19 23:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.04,33.81,26.31,29.9,1010,,,84,1,40,,,,,40,721,Haze,haze,50d
1563580800,2019-07-20 00:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,28.61,34.73,26.77,29.9,1010,,,84,1,40,,,,,40,721,Haze,haze,50d
1563584400,2019-07-20 01:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,29.13,35.58,27.34,31.11,1011,,,84,1,40,,,,,40,721,Haze,haze,50d
1563588000,2019-07-20 02:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.14,35.57,28.23,32,1010,,,66,2,290,,,,,40,721,Haze,haze,50d
1563591600,2019-07-20 03:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.37,35.93,28.51,32,1010,,,66,2,290,,,,,40,721,Haze,haze,50d
1563595200,2019-07-20 04:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.37,35.93,28.83,32,1010,,,66,2,290,,,,,40,721,Haze,haze,50d
1563598800,2019-07-20 05:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.99,37.6,29.34,33.3,1009,,,66,1,280,,,,,20,721,Haze,haze,50d
1563602400,2019-07-20 06:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,32.1,37.78,29.41,33.3,1008,,,66,1,280,,,,,20,721,Haze,haze,50d
1563606000,2019-07-20 07:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,31.74,37.21,28.78,33.3,1008,,,66,1,280,,,,,20,721,Haze,haze,50d
1563609600,2019-07-20 08:00:00 +0000 UTC,28800,Cubao,14.617766,121.057154,30.84,34.26,27.3,33,1008,,,65,3,220,,,,,20,721,Haze,haze,50d
