num_train_running,num_train_operational,num_dalian_train_running,num_dalian_train_operational,headway,entry,exit,temp,humidity,rain_1h,rain_3h
14.0,15.0,0.0,0.0,7.0,948.0,721.0,29.3,77,0.0,0.0
15.0,16.0,0.0,0.0,7.0,963.0,969.0,27.58,82,0.0,0.0
15.0,15.0,0.0,0.0,7.0,690.0,605.0,28.62,72,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1183.0,957.0,29.67,67,0.0,0.0
9.0,9.0,0.0,0.0,7.0,315.0,244.0,29.79,67,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1165.0,843.0,29.92,81,0.0,0.0
15.0,15.0,0.0,0.0,7.0,832.0,1268.0,27.15,81,0.0,0.0
15.0,16.0,0.0,0.0,7.0,955.0,1089.0,26.84,85,0.17,0.0
14.0,14.0,0.0,0.0,7.5,1098.0,889.0,30.83,65,0.0,0.0
8.0,9.0,0.0,0.0,7.0,277.0,277.0,30.53,65,0.0,0.0
15.0,15.0,0.0,0.0,7.0,957.0,1630.0,26.66,86,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1045.0,639.0,28.2,79,0.0,0.0
15.0,16.0,0.0,0.0,7.0,978.0,1015.0,26.01,92,0.73,0.0
12.0,13.0,0.0,0.0,8.5,627.0,571.0,25.93,93,3.64,0.0
12.0,13.0,0.0,0.0,8.5,522.0,492.0,26.27,95,0.0,51.0
14.0,14.0,0.0,0.0,7.5,1075.0,990.0,28.91,75,0.89,0.0
14.0,15.0,0.0,0.0,7.5,1673.0,1471.0,29.16,75,0.44,0.0
15.0,16.0,0.0,0.0,7.0,1245.0,1051.0,26.36,90,0.0,0.0
14.0,14.0,0.0,0.0,7.5,957.0,1525.0,28.29,70,0.0,5.0
13.0,13.0,0.0,0.0,8.0,1144.0,828.0,30.25,69,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1586.0,1345.0,28.74,69,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1435.0,1666.0,27.54,81,0.0,1.25
15.0,16.0,0.0,0.0,7.0,1049.0,1380.0,27.31,81,0.0,0.0
14.0,14.0,0.0,0.0,7.0,1039.0,899.0,30.22,73,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1211.0,1611.0,29.91,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1278.0,1092.0,25.45,89,0.0,21.5
14.0,14.0,0.0,0.0,7.5,844.0,788.0,27.55,90,8.0,0.0
12.0,14.0,0.0,0.0,9.0,618.0,435.0,27.81,71,0.0,0.0
12.0,14.0,0.0,0.0,9.0,1372.0,1359.0,28.72,69,0.0,0.0
12.0,14.0,0.0,0.0,9.0,1119.0,1272.0,25.64,93,0.18,0.0
15.0,15.0,0.0,0.0,8.0,1139.0,1506.0,26.52,92,0.27,0.0
12.0,14.0,0.0,0.0,8.5,308.0,212.0,30.27,73,0.0,0.0
12.0,14.0,0.0,0.0,8.5,666.0,490.0,28.19,86,0.0,3.0
15.0,15.0,0.0,0.0,7.5,1332.0,1080.0,30.56,72,0.0,0.0
8.0,8.0,0.0,0.0,9.5,270.0,316.0,30.56,72,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1.0,0.0,30.16,69,0.0,0.0
15.0,16.0,0.0,0.0,7.0,936.0,705.0,28.21,81,0.0,0.0
12.0,14.0,0.0,0.0,8.5,313.0,415.0,29.41,75,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1330.0,1072.0,30.83,71,0.0,0.0
12.0,13.0,0.0,0.0,8.5,829.0,1039.0,29.64,61,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1065.0,585.0,32.11,51,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1190.0,846.0,31.28,50,0.0,0.0
15.0,15.0,0.0,0.0,7.0,841.0,1173.0,29.19,71,0.0,0.0
15.0,16.0,0.0,0.0,7.0,786.0,1374.0,26.04,89,0.0,0.0
14.0,14.0,0.0,0.0,7.0,841.0,1101.0,25.09,90,0.17,0.0
12.0,12.0,0.0,0.0,8.5,335.0,347.0,30.43,62,0.0,0.0
12.0,13.0,0.0,0.0,8.5,696.0,629.0,26.58,88,0.94,0.0
12.0,13.0,0.0,0.0,8.5,952.0,1460.0,28.86,70,0.59,0.0
15.0,15.0,0.0,0.0,7.0,1214.0,955.0,29.05,74,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1100.0,1741.0,25.43,91,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1968.0,1467.0,30.82,62,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1226.0,1628.0,26.34,93,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1088.0,1083.0,30.37,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1052.0,1323.0,29.51,70,0.0,0.0
15.0,15.0,0.0,0.0,7.0,818.0,899.0,27.06,96,1.14,0.0
15.0,15.0,0.0,0.0,7.0,502.0,606.0,26.27,92,0.0,9.0
15.0,16.0,0.0,0.0,7.0,1309.0,1358.0,26.69,94,0.0,0.0
10.0,11.0,0.0,0.0,9.0,239.0,216.0,28.55,81,0.0,0.0
12.0,13.0,0.0,0.0,8.5,432.0,340.0,27.24,87,0.0,15.0
12.0,13.0,0.0,0.0,8.5,1220.0,1491.0,28.35,88,0.0,8.5
12.0,13.0,0.0,0.0,8.5,917.0,988.0,26.76,86,0.0,0.0
9.0,9.0,0.0,0.0,8.0,304.0,287.0,31.6,53,0.0,0.0
15.0,15.0,0.0,0.0,7.0,833.0,1003.0,26.91,100,0.0,0.0
15.0,16.0,0.0,0.0,7.0,835.0,1648.0,26.65,89,0.0,0.0
9.0,9.0,0.0,0.0,8.0,267.0,327.0,30.13,64,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1349.0,1598.0,26.71,91,0.0,0.0
16.0,16.0,0.0,0.0,7.0,940.0,1354.0,29.55,64,0.0,0.0
16.0,16.0,0.0,0.0,7.0,1092.0,1514.0,30.18,64,0.0,0.0
15.0,15.0,0.0,0.0,7.0,958.0,852.0,26.62,90,0.0,0.0
15.0,15.0,0.0,0.0,7.0,996.0,808.0,26.01,91,0.0,0.0
11.0,11.0,0.0,0.0,9.0,902.0,809.0,25.32,100,0.3,0.0
10.0,10.0,0.0,0.0,8.5,1115.0,1013.0,30.78,75,0.0,0.0
14.0,14.0,0.0,0.0,7.0,1128.0,838.0,31.37,64,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1869.0,1515.0,31.28,64,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1016.0,1260.0,30.11,68,0.0,0.0
14.0,14.0,0.0,0.0,7.5,791.0,1028.0,28.6,89,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1319.0,1317.0,26.59,87,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1208.0,1286.0,26.43,85,0.0,0.0
15.0,15.0,1.0,0.0,7.0,856.0,967.0,26.28,94,0.41,0.0
15.0,15.0,1.0,0.0,7.0,891.0,856.0,28.55,68,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1330.0,1316.0,25.84,83,0.0,0.0
15.0,15.0,1.0,0.0,7.0,864.0,1187.0,26.26,94,0.29,0.0
15.0,15.0,0.0,0.0,7.0,1554.0,1282.0,30.02,66,0.0,0.0
8.0,9.0,0.0,0.0,8.5,112.0,124.0,29.8,54,0.0,0.0
15.0,15.0,0.0,0.0,7.0,941.0,969.0,27.82,71,0.0,0.0
12.0,13.0,0.0,0.0,8.5,856.0,549.0,27.3,70,0.0,0.0
15.0,15.0,0.0,0.0,7.0,950.0,1420.0,28.55,63,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1097.0,1798.0,25.78,78,0.0,0.0
15.0,16.0,1.0,0.0,7.0,788.0,1303.0,29.79,65,0.0,0.0
15.0,16.0,1.0,0.0,7.0,835.0,995.0,26.9,76,0.0,0.0
15.0,15.0,1.0,0.0,7.0,825.0,1222.0,28.34,62,0.0,0.0
15.0,16.0,1.0,0.0,7.0,799.0,1099.0,28.11,64,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1154.0,728.0,30.86,60,0.0,0.0
9.0,9.0,0.0,0.0,7.0,270.0,305.0,30.83,60,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1122.0,1574.0,25.93,91,0.39,0.0
15.0,16.0,0.0,0.0,7.0,805.0,1442.0,25.11,92,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1253.0,1625.0,28.7,78,0.0,0.0
15.0,0.0,0.0,0.0,7.0,1126.0,746.0,30.22,73,0.0,0.0
15.0,0.0,0.0,0.0,7.0,960.0,1092.0,26.73,92,0.0,0.0
15.0,0.0,0.0,0.0,7.0,814.0,1060.0,27.6,86,0.0,0.0
15.0,0.0,0.0,0.0,7.0,798.0,1096.0,27.59,86,0.0,0.0
15.0,15.0,0.0,0.0,7.0,732.0,764.0,26.88,85,1.71,0.0
15.0,15.0,0.0,0.0,7.0,681.0,707.0,26.67,85,0.0,0.3
15.0,15.0,0.0,0.0,7.0,937.0,711.0,27.03,81,0.0,0.0
12.0,13.0,0.0,0.0,8.5,947.0,761.0,31.48,60,0.0,0.0
12.0,13.0,0.0,0.0,8.5,583.0,635.0,28.03,78,0.0,0.0
12.0,12.0,0.0,0.0,8.5,596.0,468.0,29.35,72,0.0,0.0
12.0,13.0,0.0,0.0,8.5,777.0,1169.0,28.5,81,0.0,0.0
12.0,13.0,0.0,0.0,8.5,339.0,315.0,31.88,59,1.5,0.0
12.0,13.0,0.0,0.0,8.5,622.0,579.0,28.9,81,0.12,0.0
12.0,12.0,0.0,0.0,8.5,1142.0,941.0,31.6,58,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1279.0,1224.0,27.2,86,0.0,0.0
13.0,13.0,0.0,0.0,8.0,1275.0,1643.0,30.19,71,0.0,0.0
13.0,13.0,0.0,0.0,8.0,1232.0,1575.0,29.71,82,0.0,3.0
14.0,14.0,0.0,0.0,7.5,1544.0,1369.0,30.39,61,0.0,0.0
15.0,15.0,0.0,0.0,7.0,800.0,904.0,28.32,77,0.0,6.15
15.0,15.0,0.0,0.0,7.0,1067.0,1569.0,27.37,81,0.0,0.0
15.0,15.0,0.0,0.0,7.0,606.0,571.0,31.03,62,0.0,0.0
15.0,15.0,0.0,0.0,7.0,798.0,996.0,27.52,81,0.0,0.0
15.0,15.0,0.0,0.0,7.0,807.0,605.0,28.8,77,0.0,0.0
14.0,14.0,0.0,0.0,7.5,782.0,773.0,30.18,72,0.0,0.0
12.0,14.0,0.0,0.0,8.5,645.0,648.0,27.32,79,0.0,0.0
12.0,13.0,0.0,0.0,8.5,711.0,426.0,29.8,65,0.0,0.0
11.0,13.0,0.0,0.0,8.0,280.0,297.0,31.84,53,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1097.0,1189.0,26.7,84,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1786.0,1547.0,32.12,53,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1052.0,793.0,32.18,53,0.0,0.0
12.0,13.0,0.0,0.0,8.5,720.0,891.0,28.84,71,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1089.0,986.0,31.23,63,0.0,0.0
15.0,16.0,0.0,0.0,7.0,801.0,1089.0,29.14,66,0.0,0.0
7.0,7.0,0.0,0.0,8.0,243.0,279.0,31.62,61,0.0,0.0
14.0,14.0,0.0,0.0,7.0,1031.0,846.0,31.92,61,0.0,0.0
15.0,16.0,0.0,0.0,7.0,761.0,953.0,26.48,93,0.0,0.0
7.0,9.0,0.0,0.0,8.0,245.0,260.0,30.52,67,0.0,0.0
15.0,15.0,0.0,0.0,7.0,802.0,1524.0,25.01,93,0.0,0.0
15.0,16.0,0.0,0.0,7.0,907.0,1210.0,30.15,61,0.0,0.0
15.0,15.0,0.0,0.0,7.0,873.0,985.0,28.01,75,0.0,0.0
13.0,13.0,0.0,0.0,8.0,132.0,113.0,31.02,55,0.0,0.0
12.0,12.0,0.0,0.0,8.5,376.0,259.0,31.16,54,0.0,0.0
11.0,11.0,0.0,0.0,9.0,271.0,213.0,31.53,54,0.0,0.0
15.0,16.0,0.0,0.0,7.0,948.0,735.0,28.11,72,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1488.0,1333.0,31.77,64,0.0,0.0
12.0,12.0,0.0,0.0,8.5,1008.0,848.0,32.0,64,0.0,0.0
12.0,13.0,0.0,0.0,8.5,575.0,434.0,28.37,69,0.0,0.0
12.0,12.0,0.0,0.0,8.5,446.0,824.0,26.69,79,0.0,0.0
12.0,13.0,0.0,0.0,8.5,584.0,421.0,28.69,69,0.0,0.0
12.0,13.0,0.0,0.0,8.5,587.0,366.0,29.39,55,0.0,0.0
12.0,12.0,0.0,0.0,8.5,738.0,933.0,28.75,78,0.0,0.0
10.0,11.0,0.0,0.0,7.0,297.0,343.0,31.87,56,0.0,0.0
12.0,12.0,0.0,0.0,8.5,766.0,1009.0,29.07,78,0.0,0.0
12.0,12.0,0.0,0.0,8.5,751.0,1097.0,30.53,63,0.0,8.1
13.0,13.0,0.0,0.0,8.0,1178.0,862.0,31.83,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,720.0,1029.0,28.13,85,0.0,0.0
7.0,7.0,0.0,0.0,8.0,273.0,355.0,31.54,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1263.0,1807.0,26.99,90,0.0,0.0
7.0,7.0,0.0,0.0,8.0,279.0,298.0,30.43,79,1.5,0.0
15.0,15.0,0.0,0.0,7.0,1540.0,1397.0,30.07,79,0.2,0.0
15.0,15.0,0.0,0.0,7.0,1268.0,1371.0,27.15,85,0.0,0.0
13.0,13.0,0.0,0.0,8.0,1080.0,980.0,30.33,79,0.21,0.0
13.0,13.0,0.0,0.0,8.0,285.0,253.0,31.85,49,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1347.0,1333.0,26.94,91,0.0,0.0
15.0,16.0,0.0,0.0,7.0,800.0,972.0,27.79,90,0.0,0.0
15.0,15.0,0.0,0.0,7.0,598.0,462.0,33.25,54,0.0,0.0
15.0,15.0,0.0,0.0,7.0,891.0,946.0,29.22,69,0.0,0.0
13.0,13.0,0.0,0.0,8.0,884.0,1311.0,31.82,55,0.0,0.0
13.0,14.0,0.0,0.0,7.0,145.0,187.0,32.67,54,0.0,0.0
14.0,14.0,0.0,0.0,7.5,794.0,910.0,29.28,69,0.0,0.0
15.0,15.0,0.0,0.0,7.0,974.0,1001.0,27.34,83,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1058.0,699.0,29.49,66,0.0,0.0
6.0,6.0,0.0,0.0,8.5,88.0,90.0,33.3,47,0.0,0.0
9.0,12.0,0.0,0.0,8.5,269.0,342.0,30.15,77,0.5,0.0
12.0,15.0,0.0,0.0,8.5,515.0,835.0,28.06,74,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1624.0,1427.0,30.33,67,0.59,0.0
12.0,14.0,0.0,0.0,8.5,1058.0,1869.0,26.3,88,0.0,0.0
9.0,9.0,0.0,0.0,8.0,303.0,332.0,31.51,67,0.16,0.0
15.0,15.0,0.0,0.0,7.0,0.0,2.0,26.71,86,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1681.0,1547.0,29.45,75,0.0,0.0
14.0,14.0,0.0,0.0,7.5,1209.0,943.0,29.67,75,0.0,0.0
15.0,15.0,0.0,0.0,7.0,779.0,929.0,26.72,86,0.0,0.0
8.0,8.0,0.0,0.0,7.0,309.0,289.0,30.43,75,0.0,0.0
7.0,7.0,0.0,0.0,8.0,278.0,299.0,32.34,59,0.0,0.0
15.0,16.0,0.0,0.0,7.0,971.0,953.0,27.11,93,0.0,0.0
15.0,15.0,0.0,0.0,7.0,822.0,1163.0,28.7,84,0.0,0.6
15.0,15.0,0.0,0.0,7.0,491.0,1059.0,25.39,93,0.0,0.0
13.0,13.0,0.0,0.0,8.0,1047.0,912.0,32.91,58,0.0,0.0
15.0,16.0,0.0,0.0,7.0,836.0,983.0,27.32,89,0.0,0.0
15.0,16.0,0.0,0.0,7.0,927.0,1513.0,26.64,86,0.0,0.0
7.0,7.0,0.0,0.0,8.0,180.0,244.0,32.5,49,0.0,0.0
15.0,15.0,0.0,0.0,7.0,976.0,1053.0,27.68,82,0.0,0.0
12.0,13.0,0.0,0.0,8.5,314.0,302.0,31.81,61,0.0,0.0
15.0,16.0,0.0,0.0,7.0,762.0,668.0,30.71,46,0.0,0.0
10.0,13.0,0.0,0.0,8.5,87.0,86.0,31.5,61,0.0,0.0
12.0,15.0,0.0,0.0,8.5,327.0,888.0,26.29,99,0.0,1.0
12.0,13.0,0.0,0.0,8.5,249.0,375.0,30.62,60,0.0,0.0
12.0,13.0,0.0,0.0,8.5,871.0,1016.0,27.46,82,0.0,0.0
9.0,9.0,0.0,0.0,8.0,284.0,325.0,32.03,47,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1622.0,1412.0,32.03,47,0.0,0.0
12.0,13.0,0.0,0.0,8.5,822.0,1271.0,29.44,66,0.0,0.0
15.0,16.0,0.0,0.0,7.0,761.0,1008.0,27.46,74,0.0,0.0
7.0,7.0,0.0,0.0,8.0,288.0,321.0,31.83,56,0.0,0.0
8.0,8.0,0.0,0.0,8.0,277.0,255.0,31.14,61,0.0,0.0
15.0,15.0,0.0,0.0,7.0,766.0,955.0,28.78,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1068.0,982.0,26.75,78,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1180.0,966.0,31.16,61,0.0,0.0
15.0,16.0,0.0,0.0,7.0,756.0,1571.0,25.69,85,0.0,0.0
8.0,8.0,0.0,0.0,8.0,256.0,266.0,31.41,58,0.0,0.0
15.0,16.0,0.0,0.0,7.0,744.0,954.0,27.31,71,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1279.0,1415.0,26.81,80,0.0,0.0
9.0,9.0,0.0,0.0,8.0,181.0,215.0,32.22,56,0.0,0.0
15.0,16.0,0.0,0.0,7.0,916.0,710.0,28.61,52,0.0,0.0
7.0,7.0,0.0,0.0,9.0,81.0,103.0,31.84,51,0.0,0.0
15.0,16.0,0.0,0.0,7.0,446.0,888.0,26.46,76,0.0,0.0
12.0,12.0,0.0,0.0,8.5,274.0,308.0,31.54,51,0.0,0.0
12.0,13.0,1.0,0.0,8.5,629.0,575.0,27.56,75,0.0,0.0
12.0,13.0,0.0,0.0,8.5,317.0,861.0,26.47,84,0.0,0.0
7.0,7.0,0.0,0.0,9.0,260.0,364.0,32.02,45,0.0,0.0
13.0,14.0,0.0,0.0,8.5,579.0,460.0,28.66,65,0.0,0.0
12.0,13.0,1.0,0.0,8.5,792.0,954.0,26.28,81,0.0,0.0
12.0,13.0,1.0,0.0,8.5,731.0,1028.0,27.88,82,0.5,0.0
12.0,13.0,0.0,0.0,8.5,1223.0,1666.0,25.63,77,0.0,0.0
6.0,6.0,0.0,0.0,9.0,300.0,310.0,29.3,43,0.0,0.0
15.0,16.0,0.0,0.0,7.0,483.0,1007.0,25.83,80,0.0,0.0
15.0,15.0,1.0,0.0,7.0,766.0,1005.0,27.3,70,0.0,0.0
9.0,9.0,0.0,0.0,8.0,274.0,252.0,26.64,90,1.39,0.0
15.0,15.0,1.0,0.0,7.0,1194.0,1700.0,28.5,59,0.0,0.0
15.0,15.0,1.0,0.0,7.0,925.0,1499.0,26.42,92,0.0,16.0
14.0,14.0,0.0,0.0,8.0,1247.0,1301.0,31.44,57,0.27,0.0
7.0,7.0,0.0,0.0,8.0,269.0,315.0,31.75,57,0.12,0.0
6.0,6.0,0.0,0.0,9.0,170.0,191.0,32.81,53,0.0,0.0
15.0,15.0,1.0,0.0,7.0,749.0,824.0,29.51,61,0.0,2.0
14.0,14.0,0.0,0.0,8.0,1024.0,1363.0,30.9,61,0.0,2.0
12.0,13.0,0.0,0.0,8.5,359.0,542.0,27.58,86,0.0,0.0
12.0,13.0,0.0,0.0,8.5,532.0,446.0,29.41,72,0.0,0.0
12.0,13.0,0.0,0.0,8.5,189.0,151.0,32.51,53,0.0,0.0
12.0,13.0,0.0,0.0,8.5,479.0,308.0,29.04,76,0.0,0.0
12.0,12.0,0.0,0.0,8.5,968.0,826.0,33.01,59,0.0,0.0
12.0,13.0,0.0,0.0,8.5,425.0,363.0,29.19,69,0.0,0.0
15.0,16.0,0.0,0.0,7.0,968.0,826.0,32.4,48,0.0,0.0
12.0,13.0,0.0,0.0,8.5,690.0,1025.0,28.36,73,0.0,0.0
15.0,15.0,0.0,0.0,7.0,816.0,986.0,27.37,86,0.0,0.0
15.0,15.0,1.0,0.0,7.0,767.0,999.0,28.48,69,0.0,0.0
9.0,9.0,0.0,0.0,7.0,286.0,305.0,29.82,55,0.0,0.0
15.0,16.0,1.0,0.0,7.0,825.0,1019.0,28.55,71,0.0,0.0
15.0,15.0,1.0,0.0,7.0,788.0,1211.0,30.17,49,0.0,0.0
15.0,16.0,1.0,0.0,7.0,796.0,1009.0,27.82,73,0.0,0.0
15.0,16.0,1.0,0.0,7.0,756.0,909.0,28.12,73,0.0,0.0
9.0,9.0,0.0,0.0,8.0,260.0,315.0,32.43,47,0.0,0.0
8.0,8.0,0.0,0.0,8.0,159.0,124.0,29.16,60,0.0,0.0
15.0,15.0,0.0,0.0,7.0,563.0,521.0,29.16,60,0.0,0.0
15.0,16.0,1.0,0.0,7.0,882.0,924.0,27.76,68,0.0,0.0
15.0,16.0,1.0,0.0,7.0,803.0,1235.0,29.88,51,0.0,0.0
15.0,16.0,1.0,0.0,7.0,880.0,758.0,26.9,78,0.0,0.0
15.0,15.0,1.0,0.0,7.0,780.0,715.0,28.52,63,0.0,0.0
12.0,12.0,0.0,0.0,8.5,84.0,77.0,30.5,55,0.0,0.0
12.0,13.0,1.0,0.0,8.5,598.0,407.0,27.24,72,0.0,0.0
12.0,13.0,1.0,0.0,8.5,492.0,813.0,25.23,84,0.0,0.0
12.0,13.0,1.0,0.0,8.5,851.0,1009.0,26.64,69,0.0,0.0
12.0,12.0,1.0,0.0,8.5,722.0,1061.0,29.27,52,0.0,0.0
13.0,15.0,0.0,0.0,7.0,1037.0,941.0,30.94,55,0.0,0.0
9.0,9.0,0.0,0.0,7.0,261.0,313.0,30.62,62,0.0,0.0
15.0,15.0,1.0,0.0,7.0,884.0,1044.0,27.74,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,717.0,1300.0,29.83,53,0.0,0.0
15.0,15.0,1.0,0.0,7.0,818.0,870.0,28.36,62,0.0,0.0
14.0,14.0,0.0,0.0,7.5,270.0,297.0,32.84,40,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1508.0,1123.0,32.81,40,0.0,0.0
15.0,16.0,0.0,0.0,7.0,846.0,1022.0,26.9,76,0.0,0.0
15.0,16.0,1.0,0.0,7.0,758.0,1072.0,30.22,44,0.0,0.0
14.0,15.0,0.0,0.0,7.0,249.0,288.0,32.46,43,0.0,0.0
15.0,15.0,1.0,0.0,7.0,828.0,945.0,28.43,62,0.0,0.0
15.0,15.0,1.0,0.0,7.0,921.0,1077.0,30.56,47,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1106.0,1638.0,30.96,47,0.0,0.0
15.0,16.0,1.0,0.0,7.0,947.0,1109.0,28.12,62,0.0,0.0
15.0,15.0,1.0,0.0,7.0,868.0,1175.0,29.8,47,0.0,0.0
13.0,13.0,0.0,0.0,8.0,591.0,492.0,31.84,62,0.0,0.0
14.0,14.0,0.0,0.0,7.5,774.0,796.0,30.04,49,0.0,0.0
14.0,14.0,1.0,0.0,7.5,891.0,663.0,29.57,49,0.0,0.0
14.0,14.0,0.0,0.0,7.5,753.0,807.0,30.71,49,0.0,0.0
15.0,15.0,1.0,0.0,7.0,886.0,673.0,28.29,66,0.0,0.0
12.0,13.0,1.0,0.0,8.5,680.0,614.0,27.16,62,0.9,0.0
12.0,13.0,1.0,0.0,8.5,727.0,577.0,27.97,55,0.0,0.0
12.0,13.0,1.0,0.0,8.5,600.0,482.0,28.75,55,0.0,0.0
12.0,13.0,1.0,0.0,8.5,1401.0,1670.0,25.3,82,0.0,0.0
12.0,13.0,1.0,0.0,8.5,901.0,1101.0,27.31,66,0.0,0.0
12.0,13.0,1.0,0.0,8.5,845.0,1092.0,28.13,62,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1530.0,1423.0,29.0,59,0.0,0.0
14.0,14.0,0.0,0.0,8.0,795.0,1538.0,27.0,62,0.0,0.0
15.0,15.0,1.0,0.0,7.0,810.0,1014.0,27.16,66,0.0,0.0
13.0,13.0,0.0,0.0,8.0,1004.0,928.0,26.4,100,0.14,0.0
15.0,15.0,1.0,0.0,7.0,827.0,1060.0,27.3,66,0.0,0.0
15.0,16.0,1.0,0.0,7.0,802.0,957.0,25.91,100,0.0,0.0
15.0,16.0,1.0,0.0,7.0,812.0,951.0,25.79,100,0.0,0.0
15.0,16.0,0.0,0.0,7.0,969.0,869.0,30.38,66,0.0,0.0
15.0,16.0,0.0,0.0,7.0,977.0,1032.0,26.5,89,0.0,0.0
15.0,16.0,0.0,0.0,7.0,769.0,841.0,31.36,54,0.0,0.0
15.0,16.0,0.0,0.0,7.0,896.0,995.0,26.75,89,0.0,0.0
15.0,16.0,0.0,0.0,7.0,839.0,877.0,27.35,79,0.0,0.0
15.0,15.0,0.0,0.0,7.0,873.0,683.0,27.31,73,0.0,0.0
15.0,15.0,0.0,0.0,7.0,489.0,848.0,24.85,89,0.0,0.0
12.0,13.0,0.0,0.0,8.5,302.0,827.0,25.46,48,0.0,0.0
12.0,13.0,0.0,0.0,8.5,735.0,479.0,27.49,80,0.0,0.0
12.0,13.0,0.0,0.0,8.5,675.0,546.0,27.18,80,0.0,0.0
12.0,13.0,0.0,0.0,8.5,555.0,464.0,28.57,77,0.0,0.0
12.0,13.0,0.0,0.0,8.5,756.0,896.0,27.27,76,0.0,0.0
12.0,13.0,0.0,0.0,8.5,778.0,1052.0,27.12,76,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1261.0,1506.0,25.53,86,0.0,0.0
12.0,13.0,0.0,0.0,8.5,672.0,1153.0,27.47,73,0.0,0.0
13.0,14.0,0.0,0.0,7.5,232.0,300.0,31.79,64,0.0,0.0
15.0,15.0,0.0,0.0,7.0,1602.0,1361.0,31.43,64,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1651.0,1530.0,31.4,51,0.0,0.0
15.0,15.0,0.0,0.0,7.0,261.0,298.0,31.43,51,0.0,0.0
15.0,15.0,0.0,0.0,7.0,266.0,262.0,30.36,66,0.0,0.0
15.0,15.0,0.0,0.0,7.0,821.0,867.0,27.5,69,0.0,0.0
15.0,16.0,0.0,0.0,7.0,948.0,778.0,31.62,60,0.0,0.0
15.0,16.0,0.0,0.0,7.0,1326.0,1737.0,26.11,78,0.0,0.0
12.0,13.0,0.0,0.0,8.5,368.0,275.0,30.47,55,0.0,0.0
12.0,13.0,0.0,0.0,8.5,760.0,869.0,25.39,79,0.0,0.0
12.0,13.0,0.0,0.0,8.5,804.0,765.0,26.05,76,0.0,0.0
12.0,13.0,0.0,0.0,8.5,874.0,732.0,26.98,70,0.0,0.0
7.0,7.0,0.0,0.0,9.0,213.0,308.0,31.19,54,0.3,0.0
12.0,13.0,0.0,0.0,8.5,674.0,482.0,28.18,73,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1203.0,1224.0,30.55,54,0.3,0.0
12.0,13.0,0.0,0.0,8.5,783.0,560.0,27.08,70,0.0,0.0
12.0,13.0,0.0,0.0,8.5,1293.0,1518.0,25.63,85,0.0,0.0
12.0,13.0,0.0,0.0,8.5,789.0,1103.0,27.3,56,0.0,0.0
12.0,13.0,0.0,0.0,8.5,805.0,1028.0,27.1,70,0.0,0.0
12.0,13.0,0.0,0.0,8.5,762.0,1100.0,27.4,70,0.0,0.0
